ad_id,is_viewd,hour,browser,fold,site_id,site_domain,site_category,user_id,device_vendor,device_type,connection,screen width,ad height,load time (ms),attempt index,avg scroll depth in url,traffic_source
1.25778883144136E+019,0,00,facebook ios,1,83a0ad1a,5c9ae867,f028772b,3063e3c8,14d64256,mobile,wifi,320,50,1887,3,77,social
1.33332579792518E+018,0,00,facebook ios,1,1fbe01fe,f3845767,28905ebd,7.3115E+026,8a4875bd,mobile,wifi,320,50,1722,0,21,social
1.63138958589873E+019,1,00,facebook ios,2,ec47f32a,7e091613,f028772b,0b43f87b,779d90c2,mobile,wifi,320,50,2695,0,49,direct
2.99822890883768E+018,0,00,other browser,2,85f751fd,c4e18dd6,50e219e0,29f0a7ab,84ebbcd4,desktop,2G,320,50,1272,3,85,social
5.05925304301958E+017,0,00,facebook ios,1,6256f5b4,28f93029,f028772b,d7d659a1,41c87f95,mobile,wifi,320,50,2716,3,77,serach
5.72725865685089E+018,0,00,facebook ios,1,1fbe01fe,f3845767,28905ebd,b9ac6bac,909d8f37,mobile,wifi,320,50,1722,0,21,serach
6.83981372389762E+018,0,00,facebook ios,1,85f751fd,c4e18dd6,50e219e0,f3cc6d65,9a45a8e8,mobile,wifi,300,250,2610,3,77,serach
9.23834491181312E+018,0,00,facebook ios,1,85f751fd,c4e18dd6,50e219e0,2e08e353,8ce34352,mobile,wifi,320,50,1722,0,21,social
1.03767891930566E+019,0,01,facebook ios,2,17caea14,0dde25ec,f028772b,43c7f940,8a4875bd,mobile,wifi,320,50,1800,3,77,social
1.28872924220626E+019,1,01,facebook ios,1,395fa97c,3f797953,3e814130,d020adf9,a5bce124,mobile,wifi,320,50,2640,3,77,serach
1.47615487711656E+019,0,01,facebook ios,2,57ef2c87,bd6d812f,f028772b,f2a93504,5057310000,mobile,wifi,320,50,2039,2,68,serach
1.64006452777898E+019,0,01,facebook ios,1,85f751fd,c4e18dd6,50e219e0,aebd553c,99e427c9,mobile,wifi,320,50,2480,3,39,direct
1.77739941779596E+019,0,01,facebook ios,1,85f751fd,c4e18dd6,50e219e0,ae786680,51313a4c,mobile,wifi,320,50,2717,2,77,serach
1.8435226298239E+019,0,01,facebook ios,1,1fbe01fe,f3845767,28905ebd,24cddb0e,ecb851b2,mobile,wifi,320,50,1722,0,21,direct
1.99500215587234E+018,1,01,chrome,1,9e8e8d09,16a36ef3,50e219e0,71e8e216,a08d16cd,tablet,wifi,320,50,2624,0,100,direct
3.74472318638721E+018,0,01,facebook ios,1,1fbe01fe,f3845767,28905ebd,ceffea69,8a4875bd,mobile,wifi,320,50,1722,0,21,serach
9.69680480156885E+018,0,01,facebook ios,2,e151e245,7e091613,f028772b,90d80ee4,9dd895e4,mobile,wifi,320,50,1934,2,84,direct
1.01517355136658E+017,0,02,chrome,1,9550c324,61db8349,50e219e0,412c1d76,e215cd18,tablet,wifi,320,50,2291,3,57,direct
1.07354915039506E+019,0,02,facebook ios,2,57ef2c87,bd6d812f,f028772b,4b11ee58,d787e91b,mobile,wifi,320,50,2039,2,68,social
1.09661730793946E+019,0,02,facebook ios,1,85f751fd,c4e18dd6,50e219e0,09aef8c3,321f8b9d,mobile,wifi,320,50,2264,3,39,social
1.26994427074883E+019,0,02,facebook ios,2,e151e245,7e091613,f028772b,6612b6be,d787e91b,mobile,wifi,320,50,1872,3,77,social
1.69057598315803E+019,0,02,facebook ios,1,85f751fd,c4e18dd6,50e219e0,f5cfdb4a,321f8b9d,mobile,wifi,320,50,2264,3,39,direct
4.70423655066255E+017,0,02,facebook ios,1,85f751fd,c4e18dd6,50e219e0,5c3000b1,542422a7,mobile,wifi,320,50,2576,1,29,direct
5.04337073117523E+018,1,02,facebook ios,2,e151e245,7e091613,f028772b,ddaebf64,e9b8d8d7,mobile,wifi,320,50,1974,2,67,direct
6.41142136639046E+018,0,02,chrome,1,429c2fda,18d2b6ea,50e219e0,e774692b,8debacdb,tablet,wifi,320,50,572,2,68,serach
9.33361847044526E+018,0,02,facebook ios,1,85f751fd,c4e18dd6,50e219e0,be3f9b5e,1f0bc64f,mobile,wifi,320,50,2307,3,39,direct
1.15452881570248E+019,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,885d6c98,744ae245,mobile,wifi,320,50,423,2,68,social
1.19802968862251E+019,0,03,chrome,1,69bc54b5,dae63c6b,50e219e0,6d773c1a,a0215413,tablet,wifi,320,50,2512,2,48,serach
1.30485561908615E+019,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,fd5317d4,ea40440c,mobile,2G,320,50,2726,3,100,serach
1.31421975182648E+019,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,8626721,8f1db0bc,mobile,2G,320,50,2726,3,100,social
6.08095939229749E+018,0,03,other browser,2,85f751fd,c4e18dd6,50e219e0,c1433502,f07e20f8,desktop,wifi,320,50,2724,0,100,direct
6.6361763355229E+018,1,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,1bcbbdc5,3bd9e8e7,mobile,3G,320,50,2664,0,49,social
7.60170143049949E+018,0,03,facebook ios,2,d9750ee7,98572c79,f028772b,056760fb,2203a096,mobile,wifi,320,50,1993,2,67,direct
9.10114972240803E+018,1,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,a81ae934,1c6a881d,mobile,2G,320,50,2726,3,100,direct
9.45157383956074E+018,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,44d13d78,ca5aca47,mobile,wifi,320,50,2726,3,100,direct
1.1309938058251E+018,1,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,7c19a9bf,5b211c0d,mobile,wifi,320,50,2726,3,100,social
1.13968316506543E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,3feda69d,88fbaa46,mobile,2G,320,50,2726,3,100,social
1.32264555389069E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,926040000000000,4ea23a13,mobile,wifi,320,50,2726,3,100,social
1.35027840063843E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,25ea6819,d25693ce,mobile,wifi,320,50,2726,3,100,serach
1.4179454835041E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,e725713e,1f0bc64f,mobile,wifi,320,50,2726,3,100,serach
1.45245792270579E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,e6001ebd,f5351a9b,mobile,2G,320,50,2726,3,100,serach
1.49097644700874E+019,1,04,facebook ios,1,1fbe01fe,f3845767,28905ebd,ae504343,04f5b394,mobile,wifi,320,50,1722,0,21,social
1.5575074323454E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,b51134f2,2ea4f8ba,mobile,wifi,320,50,2480,3,39,serach
1.57785512283624E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,4a25259a,d6e0e6ff,mobile,wifi,320,50,2726,3,100,social
1.61565001201892E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,80654eae,b4b19c97,mobile,wifi,320,50,2480,3,39,serach
1.62319063998883E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c4ac57b4,1f0bc64f,mobile,wifi,320,50,2726,3,100,serach
1.64726762800458E+019,1,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,ab14ebda,a0f5f879,mobile,wifi,320,50,2726,3,100,serach
1.67504400721264E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,9a70bf6d,42c83c64,mobile,wifi,320,50,2726,3,100,direct
1.71979843926527E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d25169dc,2891f384,mobile,wifi,320,50,2726,3,100,social
1.83162630664501E+019,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,98eb8f0f,d4897fef,mobile,wifi,320,50,2667,0,100,social
2.09076387085472E+018,1,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,7f4592c7,526fa832,mobile,wifi,320,50,2726,3,100,direct
2.44376771998414E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c23d6d24,d6e0e6ff,mobile,wifi,320,50,2726,3,100,direct
2.9065568152685E+017,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,a6e6d8be,ac221d6c,mobile,wifi,320,50,2726,3,100,direct
3.18087049783952E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,e5aa6973,f50d4405,mobile,wifi,320,50,2726,3,100,direct
3.30850699915518E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,50889185,b13341d8,mobile,2G,320,50,2726,3,100,social
3.48001815562463E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,df093ba2,5096d134,mobile,wifi,320,50,2104,3,71,serach
3.8434790421901E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,640423a9,be74e6fe,mobile,wifi,320,50,2726,3,100,social
4.94001878862605E+018,0,04,facebook ios,1,6399eda6,968765cd,f028772b,006ee66f,a0f5f879,mobile,wifi,320,50,1800,3,77,serach
5.9605499822462E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,2b45280b,7abbbd5c,mobile,wifi,320,50,2726,3,100,social
6.07092705682791E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,a94fedb6,158e4944,mobile,wifi,320,50,2104,3,71,direct
6.39091039484499E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,962c9d66,380e283a,mobile,wifi,320,50,2726,3,100,direct
6.76151326011491E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,7dd940bd,4ea23a13,mobile,wifi,320,50,2726,3,100,social
7.38282417671637E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,335cd68e,7abbbd5c,mobile,wifi,320,50,2726,3,100,direct
7.4955136361695E+018,1,04,facebook ios,2,3281baa7,61eac15d,f028772b,bebd0359,ce576f14,mobile,wifi,320,50,1752,3,18,direct
9.26951840422522E+017,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,23258247,5096d134,mobile,wifi,320,50,2726,3,100,social
1.00716385072308E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,b4c2b84c,4ea23a13,mobile,wifi,320,50,2667,0,100,direct
1.02509867990735E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,72383ace,d3b3178d,mobile,2G,320,50,2726,3,100,social
1.03950388288542E+019,0,05,facebook ios,1,f6cba1bd,5c9c05b7,f028772b,c869acde,6f21a189,mobile,wifi,320,50,761,3,77,direct
1.08803474185523E+019,1,05,facebook ios,1,93eaba74,7687a86e,3e814130,74a1cb65,84ebbcd4,mobile,wifi,300,250,1994,2,67,serach
1.09977647532821E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,3818c717,d787e91b,mobile,wifi,320,50,2726,3,100,direct
1.1249359860281E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,eb768efa,99e427c9,mobile,wifi,320,50,2480,3,39,direct
1.19828673013515E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,4623240,5db079b5,mobile,2G,320,50,2726,3,100,direct
1.38550054298203E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,3818c717,d787e91b,mobile,wifi,320,50,2726,3,100,social
1.54653334588272E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,5189a180,7f015023,mobile,wifi,320,50,2726,3,100,serach
1.56066085120256E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,1c756113,a1a7a957,mobile,3G,320,50,2726,3,100,social
1.58836999128163E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,592aa462,2de871e6,mobile,wifi,320,50,2726,3,100,direct
1.70064722165465E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,cd5f2234,77bf3c3c,mobile,2G,320,50,2726,3,100,serach
1.74105013988122E+019,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,f07a1a0e,77bf3c3c,mobile,2G,320,50,2726,3,100,social
1.77277759078508E+019,0,05,facebook ios,1,5b08c53b,7687a86e,3e814130,3771b7cf,05e70df4,mobile,wifi,300,250,1994,2,67,serach
3.26227171915432E+018,1,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,5371bcb5,8f1db0bc,mobile,2G,320,50,2726,3,100,social
3.32492707554844E+018,0,05,facebook ios,2,0eb72673,d2f72222,f028772b,7e4dc831,38a79aa2,mobile,wifi,320,50,2039,2,68,social
3.3776299374247E+018,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d9b0d3dd,99e427c9,mobile,wifi,320,50,2480,3,39,serach
4.10618153121686E+018,0,05,facebook ios,2,85f751fd,c4e18dd6,50e219e0,c20d61e4,764415ab,mobile,wifi,300,50,2709,3,77,social
4.64742653422638E+018,0,05,facebook ios,2,856e6d3f,58a89a43,f028772b,60474a5d,bada0eb8,mobile,wifi,320,50,2528,0,100,direct
4.74208088873242E+018,1,05,facebook ios,2,e151e245,7e091613,f028772b,6dd385ef,1f0bc64f,mobile,wifi,320,50,2730,2,10,direct
5.1299272950168E+018,0,05,facebook ios,2,f61eaaae,6b59f079,f028772b,868388a8,816484ae,mobile,wifi,320,50,2707,3,39,direct
5.37652758253432E+018,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d7502e93,9e3836ff,mobile,wifi,320,50,2726,3,100,direct
5.69270798723928E+017,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,92a2f23f,cc1b551e,mobile,2G,320,50,2726,3,100,serach
6.19092132261124E+018,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,50ca7b06,c54b25c5,mobile,wifi,320,50,2736,3,100,social
6.52517029359319E+018,1,05,facebook ios,2,e151e245,7e091613,f028772b,54337665,779d90c2,mobile,wifi,320,50,1934,2,84,direct
7.43646705992132E+018,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,f2a4b6a0,2b61f4fd,mobile,wifi,320,50,2726,3,100,direct
7.93903510293468E+018,0,05,facebook ios,2,e151e245,7e091613,f028772b,c60a2d3b,ad328c4d,mobile,wifi,320,50,2647,2,77,serach
9.68488659125043E+018,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,4d82f882,33408dca,mobile,wifi,320,50,2726,3,100,social
9.70621122383258E+018,0,05,facebook ios,2,d9750ee7,98572c79,f028772b,e54fa040,8a4875bd,mobile,wifi,320,50,547,3,77,serach
1.11592474779662E+019,0,06,facebook ios,2,57ef2c87,bd6d812f,f028772b,e304fed0,c94fff1a,mobile,wifi,320,50,2227,0,52,direct
1.14109746089423E+018,0,06,facebook ios,2,c9dabf4c,24f213ee,75fa27f6,25ca54ad,05b9fa1b,mobile,wifi,320,50,2716,3,77,social
1.18666738443012E+019,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,42b6938b,b13341d8,mobile,2G,320,50,2726,3,100,social
1.26125514379042E+019,0,06,facebook ios,1,93eaba74,7687a86e,3e814130,f4a90d5d,711ee120,mobile,wifi,300,250,1994,2,67,social
1.29502131704595E+019,1,06,facebook ios,2,e151e245,7e091613,f028772b,ea85373e,1f0bc64f,mobile,wifi,320,50,1872,3,77,direct
1.58775457582856E+019,0,06,facebook ios,2,dfc6489e,37cbd557,3e814130,e6c5dac3,a5bce124,mobile,wifi,320,50,761,3,77,serach
1.62397321362568E+019,1,06,facebook ios,1,c5be5db1,1e0ba417,f028772b,84fef289,d4897fef,mobile,wifi,320,50,1973,3,77,direct
1.69410644233754E+019,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c851a0bd,1f0bc64f,mobile,3G,320,50,2676,0,100,social
1.74612839969034E+019,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c4926899,32c54c76,mobile,3G,320,50,2676,0,100,direct
1.78457428494153E+019,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,50ac41cf,1f0bc64f,mobile,2G,320,50,2676,0,100,serach
2.42061577466857E+018,1,06,facebook ios,1,5b08c53b,7687a86e,3e814130,3f0ec25a,d787e91b,mobile,wifi,300,250,1994,2,67,direct
2.82329551606359E+018,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,be32fa43,6bfbb32f,mobile,wifi,320,50,2738,0,83,social
4.1868798231543E+018,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,ad772a1d,a0f5f879,mobile,wifi,320,50,2738,0,83,social
6.66851918604177E+018,0,06,facebook ios,2,e151e245,7e091613,f028772b,1aea2343,be74e6fe,mobile,wifi,320,50,2716,3,77,direct
8.54159566568556E+018,1,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,02afa70e,a5a2318d,mobile,wifi,320,50,2553,2,77,serach
8.78523799083542E+018,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,8e65e71e,36d749e5,mobile,wifi,320,50,1722,0,21,serach
1.0358900539993E+019,0,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d290805e,7abbbd5c,mobile,3G,320,50,2720,1,29,social
1.06529206456906E+018,0,07,chrome,1,75f43c5a,c4e18dd6,50e219e0,cd418a11,5a2f7cf8,tablet,wifi,320,50,2039,2,68,serach
1.12622425702778E+019,0,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,ed5043e6,2891f384,mobile,wifi,320,50,2720,1,29,serach
1.25009902212352E+019,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,dab29f53,8a4875bd,mobile,wifi,320,50,1722,0,21,social
1.35903032640592E+019,1,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,6373835d,30e67ecb,mobile,wifi,320,50,2667,0,100,serach
1.38234230437108E+019,1,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,6bcbcc53,be87996b,mobile,2G,320,50,1722,0,21,direct
1.38344678593416E+019,0,07,facebook ios,2,e8f79e60,c4342784,f028772b,128f743b,46d98882,mobile,wifi,320,50,2716,3,77,social
1.39256090251213E+019,0,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d007e729,894fb406,mobile,wifi,320,50,2706,3,39,social
1.53834232168683E+019,0,07,facebook ios,1,6399eda6,968765cd,f028772b,a0bbc080,36a30aeb,mobile,wifi,320,50,1800,3,77,social
1.60071026598006E+019,1,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,3cb55529,8a4875bd,mobile,wifi,320,50,2724,0,100,social
1.63270471105982E+019,1,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,71c78775,8a4875bd,mobile,wifi,320,50,2724,0,100,social
1.68641126600689E+018,0,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,fc6c4fe1,c6263d8a,mobile,wifi,320,50,2667,0,100,direct
1.75752478711139E+019,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,9941c994,8a4875bd,mobile,wifi,320,50,2724,0,100,serach
1.76676435047909E+019,0,07,facebook ios,2,85f751fd,c4e18dd6,50e219e0,0e92538d,a8964a12,mobile,wifi,300,50,2717,2,77,social
2.08348024811296E+018,0,07,other browser,2,85f751fd,c4e18dd6,50e219e0,af1c9771,d4897fef,desktop,wifi,320,50,2717,2,77,direct
3.03321734906643E+018,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,44941313,8a4875bd,mobile,wifi,320,50,2724,0,100,serach
5.23566988719648E+018,0,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,626876de,be6db1d7,mobile,2G,320,50,2676,0,100,serach
5.57049449402254E+018,0,07,facebook ios,1,d9750ee7,98572c79,f028772b,ceffea69,ad0177e7,mobile,wifi,320,50,547,3,77,serach
5.69423224873451E+018,0,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,80ed9011,2891f384,mobile,wifi,320,50,2738,0,83,direct
6.58721477367806E+018,0,07,facebook ios,2,e151e245,7e091613,f028772b,8377c56c,836d2439,mobile,wifi,320,50,2716,3,77,social
7.74915970877136E+018,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,e3b08ed5,4ceb2e0b,mobile,wifi,320,50,2724,0,100,social
1.07746949489211E+019,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,92471b40,1ccc7835,mobile,wifi,320,50,2681,1,100,social
1.16439723887135E+019,0,08,facebook ios,2,e151e245,7e091613,f028772b,7c2222d5,277e7b8c,mobile,wifi,216,36,2560,3,39,direct
1.28512721166792E+019,1,08,facebook ios,1,2a68aa20,9b851bd8,3e814130,399511ef,4abd7cbc,mobile,wifi,320,50,2708,2,77,social
1.35626490456567E+019,0,08,facebook ios,1,d6137915,bb1ef334,f028772b,db5aa7e5,5ec45883,mobile,wifi,320,50,2316,0,84,serach
1.70175711379514E+019,0,08,facebook ios,1,4e7614cf,c1aa3c04,f028772b,7a0c3cf8,44956a24,mobile,2G,320,50,2740,0,83,serach
1.73737311032624E+019,0,08,facebook ios,2,856e6d3f,58a89a43,f028772b,a01d00fd,6f21a189,mobile,wifi,320,50,761,3,77,social
2.3114222765737E+018,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,538d4c4b,b4b19c97,mobile,wifi,320,50,2480,3,39,social
2.76817566819756E+018,0,08,facebook ios,1,1fbe01fe,f3845767,28905ebd,9e27b61f,8a4875bd,mobile,wifi,320,50,1722,0,21,serach
3.4426097303195E+018,1,08,facebook ios,1,1fbe01fe,f3845767,28905ebd,f89dd6b1,f0e794f8,mobile,wifi,320,50,2524,0,100,direct
5.31002835805107E+018,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,dc526e02,5096d134,mobile,wifi,320,50,2664,0,49,direct
6.3057036650643E+018,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,a3f5558f,2ea4f8ba,mobile,wifi,320,50,2480,3,39,social
6.92618876426951E+018,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,052e0de6,36c6b1de,mobile,2G,320,50,2676,0,100,social
7.02314338979261E+018,0,08,facebook ios,1,5b08c53b,7687a86e,3e814130,aa351f6f,8a4875bd,mobile,wifi,300,250,2295,2,77,direct
1.02394508442379E+019,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,bb31649a,2ea4f8ba,mobile,wifi,320,50,2576,1,29,serach
1.0244274065556E+019,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,0b7e6911,1f0bc64f,mobile,wifi,320,50,2545,0,100,social
1.10389179447284E+019,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,c6563308,7abbbd5c,mobile,wifi,320,50,2524,0,100,social
1.39631046925086E+019,0,09,chrome,1,4fa4c1bc,4c3d6cc3,50e219e0,1ee02ba7,6487310a,tablet,wifi,320,50,2624,0,100,direct
1.4097146732239E+019,0,09,facebook ios,2,856e6d3f,58a89a43,f028772b,7ec5407d,c144e605,mobile,wifi,320,50,2528,0,100,direct
1.55810367970189E+019,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,a4b51117,3bd9e8e7,mobile,wifi,320,50,2524,0,100,social
1.57080233154086E+019,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,ac77b71a,711ee120,mobile,wifi,320,50,2524,0,100,direct
1.6782058681777E+019,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,54f0f297,be6db1d7,mobile,wifi,320,50,2684,2,48,serach
1.68925023088186E+019,0,09,facebook ios,2,856e6d3f,58a89a43,f028772b,b6add5e1,6e1e2240,mobile,wifi,320,50,761,3,77,serach
1.70098555147749E+018,1,09,other browser,2,85f751fd,c4e18dd6,50e219e0,1fb4c031,ecb851b2,desktop,2G,320,50,1272,3,85,direct
1.74933632781961E+019,0,09,facebook ios,2,e151e245,7e091613,f028772b,1557af4a,8bfcd3c6,mobile,wifi,320,50,2709,3,77,serach
1.83455358885746E+019,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,4d568fad,c49cc718,mobile,wifi,320,50,2667,0,100,direct
1.84142766267163E+018,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d82ac7e2,d787e91b,mobile,wifi,320,50,2745,2,100,social
1.84221227802613E+018,0,09,facebook ios,2,16c73019,8025317b,28905ebd,685ea67d,6f21a189,mobile,wifi,320,50,2658,3,77,serach
2.21382405834148E+018,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,b22a3c02,31bdffee,mobile,wifi,320,50,2667,0,100,direct
2.23312508167097E+018,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,1b62d119,1f0bc64f,mobile,wifi,320,50,2745,2,100,direct
4.56715984206991E+018,0,09,other browser,2,85f751fd,c4e18dd6,50e219e0,7ca464c6,bf83adaa,desktop,3G,320,50,2700,0,100,social
5.03509958116932E+018,1,09,facebook ios,2,e8f79e60,c4342784,f028772b,ad31bb77,07bb0685,mobile,wifi,320,50,2528,0,100,direct
6.00417233317977E+018,1,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,1c4add43,2d6d7ae9,mobile,2G,320,50,2647,2,77,direct
6.16684327307869E+018,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,a06df870,4beb2ba6,mobile,wifi,320,50,2736,3,100,social
8.77482155245055E+018,0,09,facebook ios,2,57ef2c87,bd6d812f,f028772b,ec06ad6c,e12e75cd,mobile,wifi,320,50,2227,0,52,social
9.01433993845391E+018,1,09,facebook ios,2,57ef2c87,bd6d812f,f028772b,62aae6cd,bfa15b14,mobile,wifi,320,50,2227,0,52,social
9.26231246149936E+018,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,9a0a1dc0,d6e0e6ff,mobile,wifi,320,50,2736,3,100,direct
9.72150717388233E+017,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,b1ebe416,35e87701,mobile,wifi,320,50,2480,3,39,social
1.11198459853948E+019,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,3eba81e4,76dc4769,mobile,wifi,320,50,2681,1,100,direct
1.11545354671522E+019,0,10,facebook ios,1,1fbe01fe,f3845767,28905ebd,99dd5b08,4ea23a13,mobile,wifi,320,50,2616,0,49,social
1.19139556466875E+019,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,5474106b,a1a7a957,mobile,wifi,320,50,2648,3,77,social
1.23956865160261E+019,0,10,facebook ios,1,6256f5b4,28f93029,f028772b,9e317b15,be87996b,mobile,2G,320,50,2374,3,77,serach
1.28306049844591E+019,1,10,facebook ios,1,6c5b482c,7687a86e,3e814130,2127eae2,84ebbcd4,mobile,wifi,300,250,1994,2,67,serach
1.37550523075086E+019,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,4550f9ba,b78e6543,mobile,wifi,320,50,2681,1,100,serach
1.3975967687249E+019,0,10,facebook ios,1,1fbe01fe,f3845767,28905ebd,9b1fe278,8a4875bd,mobile,wifi,320,50,1722,0,21,serach
1.40526204727482E+019,0,10,facebook ios,2,5b4d2eda,16a36ef3,f028772b,2327c593,be6db1d7,mobile,wifi,320,50,761,3,77,serach
1.4464851568776E+019,0,10,facebook ios,1,5b08c53b,7687a86e,3e814130,e68663fd,ff065cf0,mobile,2G,300,250,1994,2,67,direct
1.57901957984948E+019,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,780c8b2a,3eb8d368,mobile,wifi,320,50,2747,0,24,social
1.65106001706488E+018,0,10,facebook ios,2,e4d8dd7b,a17bde68,3e814130,47818675,8a4875bd,mobile,wifi,320,50,2747,0,24,direct
1.69551860555929E+019,0,10,facebook ios,1,1fbe01fe,f3845767,28905ebd,1cc79840,7abbbd5c,mobile,wifi,320,50,2524,0,100,serach
1.77214019484041E+019,0,10,facebook ios,1,1fbe01fe,f3845767,28905ebd,862394f0,1df52df3,mobile,wifi,320,50,2616,0,49,social
